"iso","country","city","maxLevel"
"MAR","Morocco","Ouarzazate","Tinzouline"
"MAR","Morocco","Taroudannt","Adar"
"MAR","Morocco","Taroudannt","Ait Abdallah"
"MAR","Morocco","Taroudannt","Amalou"
"MAR","Morocco","Taroudannt","Azaghar N'Irs"
"MAR","Morocco","Taroudannt","Imaouen"
"MAR","Morocco","Taroudannt","Imi N'Tayart"
"MAR","Morocco","Taroudannt","Nihit"
"MAR","Morocco","Taroudannt","Oualqadi"
"MAR","Morocco","Taroudannt","Sidi Boaal"
"MAR","Morocco","Taroudannt","Sidi Mzal"
"MAR","Morocco","Taroudannt","Tabia"
"MAR","Morocco","Taroudannt","Tataoute"
"MAR","Morocco","Taroudannt","Tindine"
"MAR","Morocco","Taroudannt","Tisfane"
"MAR","Morocco","Taroudannt","Toufelaazt"
"MAR","Morocco","Taroudannt","Toumliline"
"MAR","Morocco","Taroudannt","Ait Iaaza"
"MAR","Morocco","Taroudannt","El Guerdane"
"MAR","Morocco","Taroudannt","Igherm"
"MAR","Morocco","Taroudannt","Oulad Berhil"
"MAR","Morocco","Taroudannt","Oulad Teima"
"MAR","Morocco","Taroudannt","Taliouine"
"MAR","Morocco","Taroudannt","Taroudannt"
"MAR","Morocco","Taroudannt","Aoulouz"
"MAR","Morocco","Taroudannt","Arazane"
"MAR","Morocco","Taroudannt","El Faid"
"MAR","Morocco","Taroudannt","Ida Ou Gailal"
"MAR","Morocco","Taroudannt","Ida Ougoummad"
"MAR","Morocco","Taroudannt","Igli"
"MAR","Morocco","Taroudannt","Igoudar Mnabha"
"MAR","Morocco","Taroudannt","Lamhara"
"MAR","Morocco","Taroudannt","Oulad Aissa"
"MAR","Morocco","Taroudannt","Ouneine"
"MAR","Morocco","Taroudannt","Ouzioua"
"MAR","Morocco","Taroudannt","Sidi Abdallah Ou Said"
"MAR","Morocco","Taroudannt","Sidi Ouaaziz"
"MAR","Morocco","Taroudannt","Tafingoult"
"MAR","Morocco","Taroudannt","Talgjount"
"MAR","Morocco","Taroudannt","Tigouga"
"MAR","Morocco","Taroudannt","Tinzart"
"MAR","Morocco","Taroudannt","Tisrasse"
"MAR","Morocco","Taroudannt","Tizi N'Test"
"MAR","Morocco","Taroudannt","Toughmart"
"MAR","Morocco","Taroudannt","Ahl Ramel"
"MAR","Morocco","Taroudannt","Argana"
"MAR","Morocco","Taroudannt","Assads"
"MAR","Morocco","Taroudannt","Bigoudine"
"MAR","Morocco","Taroudannt","Eddir"
"MAR","Morocco","Taroudannt","El Koudia El Beida"
"MAR","Morocco","Taroudannt","Imilmaiss"
"MAR","Morocco","Taroudannt","Issen"
"MAR","Morocco","Taroudannt","Lagfifat"
"MAR","Morocco","Taroudannt","Lakhnafif"
"MAR","Morocco","Taroudannt","Lamhadi"
"MAR","Morocco","Taroudannt","Machraa El Ain"
"MAR","Morocco","Taroudannt","Sidi Ahmed Ou Amar"
"MAR","Morocco","Taroudannt","Sidi Boumoussa"
"MAR","Morocco","Taroudannt","Sidi Moussa Lhamri"
"MAR","Morocco","Taroudannt","Talmakante"
"MAR","Morocco","Taroudannt","Tidsi Nissendalene"
"MAR","Morocco","Taroudannt","Agadir Melloul"
"MAR","Morocco","Taroudannt","Ahl Tifnoute"
"MAR","Morocco","Taroudannt","Askaouen"
"MAR","Morocco","Taroudannt","Assaisse"
"MAR","Morocco","Taroudannt","Assaki"
"MAR","Morocco","Taroudannt","Azrar"
"MAR","Morocco","Taroudannt","Iguidi"
"MAR","Morocco","Taroudannt","Sidi Hsaine"
"MAR","Morocco","Taroudannt","Taouyalte"
"MAR","Morocco","Taroudannt","Tassousfi"
"MAR","Morocco","Taroudannt","Tizgazaouine"
"MAR","Morocco","Taroudannt","Toubkal"
"MAR","Morocco","Taroudannt","Zagmouzen"
"MAR","Morocco","Taroudannt","Ahmar Laglalcha"
"MAR","Morocco","Taroudannt","Ait Igas"
"MAR","Morocco","Taroudannt","Ait Makhlouf"
"MAR","Morocco","Taroudannt","Bounrar"
"MAR","Morocco","Taroudannt","Freija"
"MAR","Morocco","Taroudannt","Ida Ou Moumen"
"MAR","Morocco","Taroudannt","Imoulass"
"MAR","Morocco","Taroudannt","Lamnizla"
"MAR","Morocco","Taroudannt","Sidi Ahmed Ou Abdellah"
"MAR","Morocco","Taroudannt","Sidi Borja"
"MAR","Morocco","Taroudannt","Sidi Dahmane"
"MAR","Morocco","Taroudannt","Tafraouten"
"MAR","Morocco","Taroudannt","Tamaloukte"
"MAR","Morocco","Taroudannt","Tazemmourt"
"MAR","Morocco","Taroudannt","Tiout"
"MAR","Morocco","Taroudannt","Zaouiat Sidi Tahar"
"MAR","Morocco","Tiznit","Ait Issafen"
"MAR","Morocco","Tiznit","Anzi"
"MAR","Morocco","Tiznit","Arbaa Ait Ahmed"
"MAR","Morocco","Tiznit","Ida Ou Gougmar"
"MAR","Morocco","Tiznit","Sidi Ahmed Ou Moussa"
"MAR","Morocco","Tiznit","Tafraout El Mouloud"
"MAR","Morocco","Tiznit","Tighmi"
"MAR","Morocco","Tiznit","Tizoughrane"
"MAR","Morocco","Tiznit","Tnine Aday"
"MAR","Morocco","Tiznit","Arbaa Ait Abdallah"
"MAR","Morocco","Tiznit","Imi N'Fast"
"MAR","Morocco","Tiznit","Mesti"
"MAR","Morocco","Tiznit","Mirleft"
"MAR","Morocco","Tiznit","Sbouya"
"MAR","Morocco","Tiznit","Tangarfa"
"MAR","Morocco","Tiznit","Tioughza"
"MAR","Morocco","Tiznit","Tnine Amellou"
"MAR","Morocco","Tiznit","Ait Erkha"
"MAR","Morocco","Tiznit","Anfeg"
"MAR","Morocco","Tiznit","Boutrouch"
"MAR","Morocco","Tiznit","Ibdar"
"MAR","Morocco","Tiznit","Sebt Ennabour"
"MAR","Morocco","Tiznit","Sidi Abdallah Ou Belaid"
"MAR","Morocco","Tiznit","Sidi H'Saine Ou Ali"
"MAR","Morocco","Tiznit","Sidi M'Bark"
"MAR","Morocco","Tiznit","Tighirt"
"MAR","Morocco","Tiznit","Lakhsas"
"MAR","Morocco","Tiznit","Sidi Ifni"
"MAR","Morocco","Tiznit","Tafraout"
"MAR","Morocco","Tiznit","Tiznit"
"MAR","Morocco","Tiznit","Afella Ighir"
"MAR","Morocco","Tiznit","Ait Ouafqa"
"MAR","Morocco","Tiznit","Ammelne"
"MAR","Morocco","Tiznit","Irigh N'Tahala"
"MAR","Morocco","Tiznit","Tarsouat"
"MAR","Morocco","Tiznit","Tassrirt"
"MAR","Morocco","Tiznit","Arbaa Rasmouka"
"MAR","Morocco","Tiznit","Arbaa Sahel"
"MAR","Morocco","Tiznit","Bounaamane"
"MAR","Morocco","Tiznit","El Maader El Kabir"
"MAR","Morocco","Tiznit","Ouijjane"
"MAR","Morocco","Tiznit","Reggada"
"MAR","Morocco","Tiznit","Sidi Bouabdelli"
"MAR","Morocco","Tiznit","Tnine Aglou"
"MAR","Morocco","Zagora","Agdz"
"MAR","Morocco","Zagora","Zagora"
"MAR","Morocco","Zagora","Tazarine"
"MAR","Morocco","Azilal","Agoudi N'Lkhair"
"MAR","Morocco","Azilal","Ait Abbas"
"MAR","Morocco","Azilal","Ait Bou Oulli"
"MAR","Morocco","Azilal","Ait M'Hamed"
"MAR","Morocco","Azilal","Tabant"
"MAR","Morocco","Azilal","Tamda Noumercid"
"MAR","Morocco","Azilal","Zaouiat Ahansal"
"MAR","Morocco","Azilal","Ait Taguella"
"MAR","Morocco","Azilal","Bni Ayat"
"MAR","Morocco","Azilal","Bni Hassane"
"MAR","Morocco","Azilal","Bzou"
"MAR","Morocco","Azilal","Foum Jemaa"
"MAR","Morocco","Azilal","Moulay Aissa Ben Driss"
"MAR","Morocco","Azilal","Rfala"
"MAR","Morocco","Azilal","Tabia"
"MAR","Morocco","Azilal","Tanant"
"MAR","Morocco","Azilal","Taounza"
"MAR","Morocco","Azilal","Tisqi"
"MAR","Morocco","Azilal","Ait Blal"
"MAR","Morocco","Azilal","Ait Majden"
"MAR","Morocco","Azilal","Ait Oumdis"
"MAR","Morocco","Azilal","Ait Tamlil"
"MAR","Morocco","Azilal","Anzou"
"MAR","Morocco","Azilal","Imlil"
"MAR","Morocco","Azilal","Ouaoula"
"MAR","Morocco","Azilal","Sidi Boulkhalf"
"MAR","Morocco","Azilal","Sidi Yacoub"
"MAR","Morocco","Azilal","Tidili Fetouaka"
"MAR","Morocco","Azilal","Tifni"
"MAR","Morocco","Azilal","Azilal"
"MAR","Morocco","Azilal","Demnate"
"MAR","Morocco","Azilal","Afouraf"
"MAR","Morocco","Azilal","Ait Mazigh"
"MAR","Morocco","Azilal","Ait Ouaarda"
"MAR","Morocco","Azilal","Ait Ouqabli"
"MAR","Morocco","Azilal","Anergui"
"MAR","Morocco","Azilal","Bin El Ouidane"
"MAR","Morocco","Azilal","Isseksi"
"MAR","Morocco","Azilal","Ouaouizaght"
"MAR","Morocco","Azilal","Tabaroucht"
"MAR","Morocco","Azilal","Tagleft"
"MAR","Morocco","Azilal","Tiffert N'Ait Hamza"
"MAR","Morocco","Azilal","Tilougguite"
"MAR","Morocco","Azilal","Timoulilt"
"MAR","Morocco","Béni Mellal","Foum Oudi"
"MAR","Morocco","Béni Mellal","Oulad Gnaou"
"MAR","Morocco","Béni Mellal","Oulad M'Barek"
"MAR","Morocco","Béni Mellal","Oulad Yaich"
"MAR","Morocco","Béni Mellal","Sidi Jaber"
"MAR","Morocco","Béni Mellal","Dar Ould Zidouh"
"MAR","Morocco","Béni Mellal","Had Boumoussa"
"MAR","Morocco","Béni Mellal","Oulad Bourahmoune"
"MAR","Morocco","Béni Mellal","Oulad Nacer"
"MAR","Morocco","Béni Mellal","Oulad Zmam"
"MAR","Morocco","Béni Mellal","Sidi Aissa Ben Ali"
"MAR","Morocco","Béni Mellal","Sidi Hammadi"
"MAR","Morocco","Béni Mellal","Aghbala"
"MAR","Morocco","Béni Mellal","Ait Oum El Bekht"
"MAR","Morocco","Béni Mellal","Boutferda"
"MAR","Morocco","Béni Mellal","Dir El Ksiba"
"MAR","Morocco","Béni Mellal","Foum El Anceur"
"MAR","Morocco","Béni Mellal","Naour"
"MAR","Morocco","Béni Mellal","Taghzirt"
"MAR","Morocco","Béni Mellal","Tanougha"
"MAR","Morocco","Béni Mellal","Tizi N'Isly"
"MAR","Morocco","Béni Mellal","Al Khalfia"
"MAR","Morocco","Béni Mellal","Bni Chegdale"
"MAR","Morocco","Béni Mellal","Bni Oukil"
"MAR","Morocco","Béni Mellal","Bradia"
"MAR","Morocco","Béni Mellal","Hel Merbaa"
"MAR","Morocco","Béni Mellal","Krifate"
"MAR","Morocco","Béni Mellal","Guettaya"
"MAR","Morocco","Béni Mellal","Oulad Said L'Oulad"
"MAR","Morocco","Béni Mellal","Oulad Youssef"
"MAR","Morocco","Béni Mellal","Semguet"
"MAR","Morocco","Béni Mellal","Beni Mellal"
"MAR","Morocco","Béni Mellal","El Ksiba"
"MAR","Morocco","Béni Mellal","Fquih Ben Salah"
"MAR","Morocco","Béni Mellal","Kasba Tadla"
"MAR","Morocco","Béni Mellal","Oulad Ayad"
"MAR","Morocco","Béni Mellal","Souk Sebt Oulad Nemma"
"MAR","Morocco","Béni Mellal","Zaouiat Cheikh"
"MAR","Morocco","Chefchaouen","Amtar"
"MAR","Morocco","Chefchaouen","Bab Berred"
"MAR","Morocco","Chefchaouen","Bni Ahmed Cherqia"
"MAR","Morocco","Chefchaouen","Bni Ahmed Gharbia"
"MAR","Morocco","Chefchaouen","Bni Rzine"
"MAR","Morocco","Chefchaouen","Bni Smih"
"MAR","Morocco","Chefchaouen","Iounane"
"MAR","Morocco","Chefchaouen","Mansoura"
"MAR","Morocco","Chefchaouen","Mtioua"
"MAR","Morocco","Chefchaouen","Ouad Malha"
"MAR","Morocco","Chefchaouen","Ouaouzgane"
"MAR","Morocco","Chefchaouen","Tamorot"
"MAR","Morocco","Chefchaouen","Bab Taza"
"MAR","Morocco","Chefchaouen","Bni Darkoul"
"MAR","Morocco","Chefchaouen","Bni Faghloum"
"MAR","Morocco","Chefchaouen","Bni Salah"
"MAR","Morocco","Chefchaouen","Derdara"
"MAR","Morocco","Chefchaouen","Fifi"
"MAR","Morocco","Chefchaouen","Laghdir"
"MAR","Morocco","Chefchaouen","Tanaqoub"
"MAR","Morocco","Chefchaouen","Bni Bouzra"
"MAR","Morocco","Chefchaouen","Bni Mansour"
"MAR","Morocco","Chefchaouen","Bni Selmane"
"MAR","Morocco","Chefchaouen","Steha"
"MAR","Morocco","Chefchaouen","Talambote"
"MAR","Morocco","Chefchaouen","Tassift"
"MAR","Morocco","Chefchaouen","Tizgane"
"MAR","Morocco","Chefchaouen","Ain Beida"
"MAR","Morocco","Chefchaouen","Asjen"
"MAR","Morocco","Chefchaouen","Brikcha"
"MAR","Morocco","Chefchaouen","Kalaat Bouqorra"
"MAR","Morocco","Chefchaouen","Moqrissat"
"MAR","Morocco","Chefchaouen","Zoumi"
"MAR","Morocco","Chefchaouen","Chefchaouene"
"MAR","Morocco","Fahs Anjra","Al Bahraoyine"
"MAR","Morocco","Fahs Anjra","Ksar Sghir"
"MAR","Morocco","Fahs Anjra","Laaouama"
"MAR","Morocco","Fahs Anjra","Malloussa"
"MAR","Morocco","Fahs Anjra","Bni Makada"
"MAR","Morocco","Larache","Bou Jedyane"
"MAR","Morocco","Larache","Ksar Bjir"
"MAR","Morocco","Larache","Laouamra"
"MAR","Morocco","Larache","Oulad Ouchich"
"MAR","Morocco","Larache","Souaken"
"MAR","Morocco","Larache","Souk L'Qolla"
"MAR","Morocco","Larache","Souk Tolba"
"MAR","Morocco","Larache","Tatoft"
"MAR","Morocco","Larache","Zouada"
"MAR","Morocco","Larache","Ayacha"
"MAR","Morocco","Larache","Bni Arouss"
"MAR","Morocco","Larache","Bni Garfett"
"MAR","Morocco","Larache","Rissana Chamalia"
"MAR","Morocco","Larache","Rissana Janoubia"
"MAR","Morocco","Larache","Sahel"
"MAR","Morocco","Larache","Tazroute"
"MAR","Morocco","Larache","Zaaroura"
"MAR","Morocco","Larache","Ksar El Kebir"
"MAR","Morocco","Larache","Larache"
"MAR","Morocco","Tanger-Assilah","Al Manzla"
"MAR","Morocco","Tanger-Assilah","Aqouass Briech"
"MAR","Morocco","Tanger-Assilah","Azzinate"
"MAR","Morocco","Tanger-Assilah","Dar Chaoui"
"MAR","Morocco","Tanger-Assilah","Lkhaloua"
"MAR","Morocco","Tanger-Assilah","Sahel Chamali"
"MAR","Morocco","Tanger-Assilah","Sidi El Yamani"
"MAR","Morocco","Tanger-Assilah","Boukhalef"
"MAR","Morocco","Tanger-Assilah","Assilah"
"MAR","Morocco","Tanger-Assilah","Charf"
"MAR","Morocco","Tanger-Assilah","Tanger"
"MAR","Morocco","Tétouan","Ain Lahsan"
"MAR","Morocco","Tétouan","Allyene"
"MAR","Morocco","Tétouan","Anjra"
"MAR","Morocco","Tétouan","Bni Harchen"
"MAR","Morocco","Tétouan","Jbel Lahbib"
"MAR","Morocco","Tétouan","Jouamaa"
"MAR","Morocco","Tétouan","Ksar El Majaz"
"MAR","Morocco","Tétouan","Mallalienne"
"MAR","Morocco","Tétouan","Saddina"
"MAR","Morocco","Tétouan","Souk Kdim"
"MAR","Morocco","Tétouan","Taghramt"
"MAR","Morocco","Tétouan","Fnidq"
"MAR","Morocco","Tétouan","M'Diq"
"MAR","Morocco","Tétouan","Martil"
"MAR","Morocco","Tétouan","Ouad Laou"
"MAR","Morocco","Tétouan","Tetouan Al Azhar"
"MAR","Morocco","Tétouan","Tetouan Sidi Al Mandri"
"MAR","Morocco","Tétouan","Al Hamra"
"MAR","Morocco","Tétouan","Al Kharroub"
"MAR","Morocco","Tétouan","Al Ouad"
"MAR","Morocco","Tétouan","Azla"
"MAR","Morocco","Tétouan","Bghaghza"
"MAR","Morocco","Tétouan","Bni Idder"
"MAR","Morocco","Tétouan","Bni Leit"
"MAR","Morocco","Tétouan","Bni Said"
"MAR","Morocco","Tétouan","Dar Bni Karrich"
"MAR","Morocco","Tétouan","Oulad Ali Mansour"
"MAR","Morocco","Tétouan","Sahtryine"
"MAR","Morocco","Tétouan","Zaitoune"
"MAR","Morocco","Tétouan","Zaouiat Sidi Kacem"
"MAR","Morocco","Tétouan","Zinat"
"MAR","Morocco","Al Hoceïma","Bni Boufrah"
"MAR","Morocco","Al Hoceïma","Bni Gmil"
"MAR","Morocco","Al Hoceïma","Bni Gmil Maksouline"
"MAR","Morocco","Al Hoceïma","Senada"
"MAR","Morocco","Al Hoceïma","Ait Kamra"
"MAR","Morocco","Al Hoceïma","Ait Youssef Ouali"
"MAR","Morocco","Al Hoceïma","Arbaa Taourirt"
"MAR","Morocco","Al Hoceïma","Bni Abdallah"
"MAR","Morocco","Al Hoceïma","Bni Hafida"
"MAR","Morocco","Al Hoceïma","Chakrane"
"MAR","Morocco","Al Hoceïma","Imrabten"
"MAR","Morocco","Al Hoceïma","Izemmouren"
"MAR","Morocco","Al Hoceïma","Louta"
"MAR","Morocco","Al Hoceïma","Nekkour"
"MAR","Morocco","Al Hoceïma","Rouadi"
"MAR","Morocco","Al Hoceïma","Tifarouine"
"MAR","Morocco","Al Hoceïma","Zaouiat Sidi Abdelkader"
"MAR","Morocco","Al Hoceïma","Al Hoceima"
"MAR","Morocco","Al Hoceïma","Bni Bouayach"
"MAR","Morocco","Al Hoceïma","Imzouren"
"MAR","Morocco","Al Hoceïma","Targuist"
"MAR","Morocco","Al Hoceïma","Abdelghaya Souahel"
"MAR","Morocco","Al Hoceïma","Bni Ahmed Imoukzan"
"MAR","Morocco","Al Hoceïma","Bni Ammart"
"MAR","Morocco","Al Hoceïma","Bni Bchir"
"MAR","Morocco","Al Hoceïma","Bni Bouchibet"
"MAR","Morocco","Al Hoceïma","Bni Bounsar"
"MAR","Morocco","Al Hoceïma","Issaguen"
"MAR","Morocco","Al Hoceïma","Ketama"
"MAR","Morocco","Al Hoceïma","Moulay Ahmed Cherif"
"MAR","Morocco","Al Hoceïma","Sidi Boutmim"
"MAR","Morocco","Al Hoceïma","Sidi Bouzineb"
"MAR","Morocco","Al Hoceïma","Taghzout"
"MAR","Morocco","Al Hoceïma","Tamsaout"
"MAR","Morocco","Al Hoceïma","Zarkat"
"MAR","Morocco","Taounate","El Bibane"
"MAR","Morocco","Taounate","Galaz"
"MAR","Morocco","Taounate","Kissane"
"MAR","Morocco","Taounate","Oudka"
"MAR","Morocco","Taounate","Ourtzagh"
"MAR","Morocco","Taounate","Ratba"
"MAR","Morocco","Taounate","Sidi Lhaj M'Hamed"
"MAR","Morocco","Taounate","Sidi Mokhfi"
"MAR","Morocco","Taounate","Sidi Yahya Bni Zeroual"
"MAR","Morocco","Taounate","Tabouda"
